source,target,creator,status,created_time,confirmed_time
10049,10036,10045,3,2016-10-24 12:28:23.495272,2016-10-26 15:00:10.995189
10048,10081,10048,3,2016-10-12 01:46:32.224203,2016-10-20 10:02:05.645417
10043,10145,10043,3,2016-10-25 00:59:49.869753,2016-10-25 12:25:35.412158
10080,10067,10080,-21,2016-10-20 08:55:23.097240,2016-10-24 10:28:01.788509
10088,10069,10088,3,2016-10-20 03:16:33.609523,2016-10-20 10:07:54.704733
10181,10069,10181,3,2016-10-20 02:43:40.952665,2016-10-20 10:07:54.717920
10029,10134,10029,3,2016-10-20 02:06:03.536188,2016-10-20 10:16:36.014678
10138,10134,10138,3,2016-09-29 08:23:22.575113,2016-10-20 10:17:08.523354
10137,10105,10137,-21,2016-10-20 07:51:04.623399,2016-10-20 10:18:01.218310
10046,10034,10046,-21,2016-10-20 10:23:18.196528,2016-10-24 03:40:31.262313
10120,10105,10120,3,2016-10-14 10:08:40.096200,2016-10-20 10:18:46.621699
10145,10105,10145,3,2016-10-19 06:32:05.047326,2016-10-20 10:19:11.458830
10162,10185,10162,3,2016-10-20 10:19:16.677584,2016-10-20 10:20:36.369277
10076,10134,10049,3,2016-10-20 10:19:57.542354,2016-10-21 06:40:49.479009
10059,10077,10059,3,2016-09-29 12:49:17.323549,2016-10-20 10:22:35.638265
10060,10077,10060,3,2016-09-29 05:07:16.028260,2016-10-20 10:22:47.313172
10222,10173,10222,3,2016-10-20 10:34:05.256654,2016-10-20 10:37:15.087452
10173,10026,10173,1,2016-10-20 10:39:58.065260,None
10173,10031,10173,1,2016-10-20 10:39:58.065260,None
10161,10173,10222,3,2016-10-20 10:34:19.919091,2016-10-26 14:50:42.926436
10222,10161,10222,3,2016-10-20 10:34:05.256654,2016-10-26 14:50:48.399455
10130,10127,10045,3,2016-10-24 12:28:23.495272,2016-10-26 14:58:22.411253
10034,10068,10032,3,2016-09-28 07:44:24.331698,2016-10-20 10:49:31.323080
10072,10068,10072,3,2016-09-26 04:36:15.234654,2016-10-20 10:49:40.277768
10161,10173,10161,3,2016-10-20 10:50:49.226452,2016-10-20 10:51:22.436429
10146,10115,10122,3,2016-10-20 05:38:04.271005,2016-10-20 12:32:47.646236
10046,10093,10046,3,2016-10-20 10:23:18.196528,2016-10-20 12:41:45.740473
10169,10060,10169,-21,2016-10-19 04:17:14.420456,2016-10-20 12:46:36.815989
10046,10090,10046,3,2016-10-20 10:23:18.196528,2016-10-20 12:55:27.783271
10059,10050,10059,3,2016-10-20 09:09:31.157539,2016-10-21 13:11:33.939621
10124,10069,10124,3,2016-10-20 10:15:38.711131,2016-10-25 13:03:39.514326
10046,10088,10046,3,2016-10-20 10:23:18.196528,2016-10-23 10:17:29.894424
10046,10073,10046,3,2016-10-20 10:23:18.196528,2016-10-20 12:56:12.252128
10162,10078,10162,3,2016-10-20 10:19:16.677584,2016-10-20 12:58:36.277868
10162,10118,10162,3,2016-10-20 10:19:16.677584,2016-10-20 13:16:52.267924
10073,10137,10073,3,2016-10-20 12:58:56.746925,2016-10-25 07:31:45.982407
10043,10082,10043,3,2016-10-25 00:59:49.869753,2016-10-25 10:54:16.629165
10073,10087,10073,-21,2016-10-20 12:58:56.746925,2016-10-24 04:13:25.849533
10124,10114,10124,3,2016-10-20 10:16:45.006694,2016-10-20 13:00:54.814424
10037,10069,10080,3,2016-10-20 08:55:23.097240,2016-10-20 13:04:32.533480
10070,10073,10070,3,2016-10-25 06:07:28.754523,2016-10-26 07:51:14.851822
10088,10073,10046,3,2016-10-20 10:37:07.104175,2016-10-23 10:17:29.881487
10065,10050,10045,3,2016-10-24 12:28:23.495272,2016-10-25 12:13:23.047726
10070,10034,10070,3,2016-10-25 06:07:28.754523,2016-10-26 15:04:47.012416
10075,10029,10080,3,2016-10-20 08:55:23.097240,2016-10-26 14:50:35.194578
10069,10076,10049,3,2016-10-20 10:19:57.542354,2016-10-25 13:03:38.762693
10046,10118,10046,3,2016-10-20 10:36:22.147997,2016-10-20 13:16:46.584787
10162,10132,10162,3,2016-10-20 10:19:16.677584,2016-10-20 13:16:38.593047
10077,10094,10046,3,2016-10-20 10:36:46.195561,2016-10-24 10:25:12.576384
10124,10113,10124,3,2016-10-20 10:16:45.006694,2016-10-20 13:18:57.389879
10043,10147,10043,3,2016-10-25 00:59:49.869753,2016-10-25 15:32:22.510296
10094,10118,10046,3,2016-10-20 10:36:46.195561,2016-10-24 10:25:12.597061
10043,10030,10043,3,2016-10-25 00:59:49.869753,2016-10-26 14:30:58.427869
10173,10028,10173,3,2016-10-20 10:39:58.065260,2016-10-24 04:29:02.670337
10099,10126,10099,3,2016-10-20 12:52:20.417928,2016-10-20 15:52:27.429938
10124,10083,10124,3,2016-10-20 10:16:45.006694,2016-10-24 01:01:48.903143
10173,10161,10173,3,2016-10-20 10:39:38.686650,2016-10-26 14:50:41.353315
10089,10074,10045,3,2016-10-24 12:28:23.495272,2016-11-07 05:11:08.343820
10118,10135,10049,3,2016-10-20 10:19:57.542354,2016-10-24 09:15:41.672305
10173,10030,10173,3,2016-10-20 10:39:58.065260,2016-10-22 11:56:44.275721
10043,10036,10043,3,2016-10-25 00:59:49.869753,2016-10-26 15:00:59.327245
10043,10077,10043,3,2016-10-25 00:59:49.869753,2016-10-26 00:23:24.907349
10074,10078,10049,3,2016-10-20 10:19:57.542354,2016-10-23 05:15:14.900391
10046,10086,10046,3,2016-10-20 10:23:18.196528,2016-10-23 07:20:54.789394
10070,10047,10070,3,2016-10-25 06:07:28.754523,2016-10-26 04:11:30.741793
10037,10086,10080,3,2016-10-20 08:55:23.097240,2016-10-23 07:21:03.826875
10135,10118,10046,3,2016-10-20 10:36:46.195561,2016-10-24 09:15:41.683588
10105,10032,10057,-21,2016-10-20 06:07:26.151323,2016-10-24 01:05:25.491880
10099,10224,10099,3,2016-10-20 12:52:20.417928,2016-10-24 01:17:00.739936
10135,10132,10049,3,2016-10-20 10:19:57.542354,2016-10-24 09:15:48.795048
10135,10077,10046,3,2016-10-20 10:36:46.195561,2016-10-24 10:17:34.748098
10099,10135,10099,3,2016-10-20 12:52:20.417928,2016-10-24 10:17:14.183550
10046,10135,10046,3,2016-10-20 10:36:22.147997,2016-10-24 10:17:34.763899
10162,10135,10162,3,2016-10-20 10:19:16.677584,2016-10-24 10:17:34.781647
10046,10094,10046,3,2016-10-20 10:36:22.147997,2016-10-24 10:25:12.612515
10070,10076,10070,3,2016-10-25 06:07:28.754523,2016-10-26 07:21:53.459752
10067,10064,10080,3,2016-10-20 08:55:23.097240,2016-10-24 10:27:41.823431
10076,10049,10045,3,2016-10-24 12:28:23.495272,2016-10-26 07:22:02.999320
10060,10071,10070,3,2016-10-25 06:07:28.754523,2016-10-26 08:46:50.084518
10036,10079,10080,-21,2016-10-20 08:55:23.097240,2016-10-26 15:02:26.078271
10055,10053,10080,3,2016-10-20 08:55:23.097240,2016-10-26 11:00:51.290677
10099,10168,10099,-21,2016-10-20 12:52:20.417928,2016-10-26 14:48:36.287517
10043,10066,10043,3,2016-10-25 00:59:49.869753,2016-10-26 14:45:23.276134
10029,10156,10080,3,2016-10-20 08:55:23.097240,2016-10-26 14:50:32.394227
10158,10036,10080,3,2016-10-20 08:55:23.097240,2016-10-26 15:01:15.287936
10070,10081,10070,3,2016-10-25 06:07:28.754523,2016-10-27 00:18:26.254006
10070,10134,10070,3,2016-10-25 06:07:28.754523,2016-10-27 00:39:17.494096
10125,10109,10125,3,2016-10-20 12:59:52.955042,2016-10-24 11:02:08.018505
10049,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:23.942249
10145,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:22.383681
10080,10114,10080,3,2016-10-20 08:55:23.097240,2016-10-20 13:00:56.808201
10066,10064,10071,3,2016-10-20 13:12:43.843953,2016-10-24 10:39:14.222968
10039,10060,10039,3,2016-10-20 13:00:50.327968,2016-10-20 13:05:26.691757
10145,10138,10118,3,2016-10-20 13:18:08.544965,2016-10-25 12:26:24.664862
10049,10142,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:37:10.501418
10064,10085,10071,3,2016-10-20 13:12:43.843953,2016-10-24 10:39:16.394465
10042,10047,10051,3,2016-10-20 02:20:43.112953,2016-10-20 13:08:03.854427
10170,10156,10170,3,2016-10-20 09:01:20.772768,2016-10-20 13:08:51.267798
10029,10156,10029,3,2016-10-20 02:06:03.536188,2016-10-20 13:08:51.338413
10182,10064,10071,3,2016-10-20 13:12:43.843953,2016-10-24 10:39:17.846425
10145,10119,10145,3,2016-10-19 06:32:05.047326,2016-10-20 13:13:46.232256
10078,10142,10132,3,2016-10-20 13:27:43.536118,2016-10-20 13:53:31.365389
10125,10123,10125,3,2016-10-20 12:59:52.955042,2016-10-20 13:15:16.604510
10038,10123,10038,3,2016-10-20 12:59:51.934132,2016-10-20 13:15:16.650982
10145,10049,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:21.289108
10132,10119,10120,3,2016-10-14 10:14:21.959663,2016-10-20 13:16:38.700547
10122,10031,10122,3,2016-10-13 03:32:10.261036,2016-10-20 13:16:44.715849
10118,10078,10049,3,2016-10-20 10:19:57.542354,2016-10-20 13:16:49.544100
10069,10076,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:26:48.871005
10113,10142,10132,3,2016-10-20 13:27:43.536118,2016-10-22 15:15:44.322383
10085,10113,10118,2,2016-10-20 13:18:08.544965,2016-10-20 13:19:39.745870
10049,10132,10130,3,2016-10-14 02:59:54.494232,2016-10-20 13:17:37.096067
10069,10051,10071,3,2016-10-20 13:12:43.843953,2016-10-25 13:03:30.578648
10125,10066,10125,3,2016-10-20 12:59:52.955042,2016-10-24 01:11:59.331400
10064,10062,10071,3,2016-10-20 13:12:43.843953,2016-10-24 01:55:02.861398
10039,10073,10039,3,2016-10-20 13:00:50.327968,2016-10-26 07:52:33.709344
10037,10083,10080,3,2016-10-20 08:55:23.097240,2016-10-24 01:01:53.580461
10085,10047,10118,3,2016-10-20 13:18:08.544965,2016-10-24 02:35:02.015839
10039,10170,10039,3,2016-10-20 13:00:50.327968,2016-10-24 02:00:46.726112
10071,10064,10182,3,2016-10-20 10:35:10.021447,2016-10-24 10:39:46.576355
10165,10026,10118,0,2016-10-20 13:18:08.544965,None
10046,10077,10046,3,2016-10-20 10:36:22.147997,2016-10-20 13:26:01.615995
10079,10045,10079,3,2016-10-24 10:49:11.946915,2016-10-24 12:28:35.111821
10059,10061,10043,3,2016-10-25 01:00:50.831762,2016-11-09 12:13:06.981724
10043,10058,10071,3,2016-10-20 13:12:43.843953,2016-10-23 11:48:26.829660
10072,10061,10071,3,2016-10-20 13:12:43.843953,2016-10-20 13:44:32.721507
10071,10039,10071,3,2016-10-20 13:12:43.843953,2016-10-20 13:45:31.792686
10039,10175,10039,3,2016-10-20 13:00:50.327968,2016-10-20 13:49:20.913819
10081,10039,10071,3,2016-10-20 13:12:43.843953,2016-10-20 15:38:59.867206
10049,10145,10118,3,2016-10-20 13:18:08.544965,2016-10-25 12:26:23.733620
10125,10126,10125,3,2016-10-20 12:59:52.955042,2016-10-20 15:53:01.291035
10127,10106,10114,3,2016-10-20 13:07:07.401249,2016-10-26 14:58:45.765313
10071,10182,10071,3,2016-10-20 13:12:43.843953,2016-10-20 23:41:19.061341
10071,10051,10071,3,2016-10-20 13:12:43.843953,2016-10-22 14:25:13.577344
10135,10139,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:17:14.156789
10140,10106,10114,3,2016-10-20 13:07:07.401249,2016-10-25 15:50:17.863572
10133,10127,10114,3,2016-10-20 13:07:07.401249,2016-10-26 14:58:47.076566
10039,10036,10039,3,2016-10-20 13:00:50.327968,2016-10-26 15:02:24.913762
10048,10058,10071,3,2016-10-20 13:12:43.843953,2016-10-23 11:48:28.228430
10061,10043,10071,3,2016-10-20 13:12:43.843953,2016-10-21 03:32:06.464158
10125,10110,10125,3,2016-10-20 13:00:32.827708,2016-10-21 04:07:29.606536
10041,10143,10114,3,2016-10-20 13:07:07.401249,2016-10-26 14:44:59.334092
10043,10048,10071,3,2016-10-20 13:12:43.843953,2016-10-21 05:16:54.218709
10113,10076,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:26:47.357232
10113,10134,10071,3,2016-10-20 13:12:43.843953,2016-10-21 06:40:04.637074
10089,10118,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:22:51.109228
10038,10143,10038,3,2016-10-20 12:59:51.934132,2016-10-26 14:45:00.186400
10060,10062,10071,3,2016-10-20 13:12:43.843953,2016-10-22 05:57:43.491353
10073,10064,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:52:04.420489
10039,10062,10039,3,2016-10-20 13:00:50.327968,2016-10-22 05:57:43.555976
10041,10036,10114,3,2016-10-20 13:07:07.401249,2016-10-26 15:01:02.483727
10062,10077,10071,3,2016-10-20 13:12:43.843953,2016-10-22 05:57:43.476186
10073,10062,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:51:48.237177
10182,10051,10071,3,2016-10-20 13:12:43.843953,2016-10-22 14:25:12.256110
10066,10062,10071,3,2016-10-20 13:12:43.843953,2016-10-24 01:11:59.307629
10112,10113,10132,3,2016-10-20 13:27:43.536118,2016-10-22 15:14:14.110140
10130,10113,10132,3,2016-10-20 13:27:43.536118,2016-10-22 15:15:04.168259
10140,10042,10114,-21,2016-10-20 13:07:07.401249,2016-10-25 15:48:03.514625
10071,10181,10071,3,2016-10-20 13:12:43.843953,2016-10-26 11:01:39.096239
10135,10136,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:34.911884
10125,10111,10125,3,2016-10-20 12:59:52.955042,2016-10-23 09:38:02.720015
10058,10061,10071,3,2016-10-20 13:12:43.843953,2016-10-23 11:48:25.280282
10140,10131,10114,-21,2016-10-20 13:07:07.401249,2016-10-25 15:48:05.060051
10060,10059,10071,3,2016-10-20 13:12:43.843953,2016-10-23 13:25:35.624214
10060,10073,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:52:24.434908
10070,10076,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:21:53.471058
10078,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:08:04.081269
10071,10036,10071,3,2016-10-20 13:12:43.843953,2016-10-26 15:01:46.830935
10113,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:08:09.752199
10066,10060,10071,3,2016-10-20 13:12:43.843953,2016-10-24 01:11:59.320310
10067,10073,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:52:14.871800
10060,10064,10071,3,2016-10-20 13:12:43.843953,2016-10-24 01:55:02.847259
10051,10036,10071,3,2016-10-20 13:12:43.843953,2016-10-26 15:00:26.003129
10034,10058,10071,3,2016-10-20 13:12:43.843953,2016-10-24 03:40:19.734947
10041,10106,10114,3,2016-10-20 13:07:07.401249,2016-10-26 09:35:55.425061
10039,10034,10039,3,2016-10-20 13:00:50.327968,2016-10-24 03:40:28.173411
10138,10113,10118,3,2016-10-20 13:18:08.544965,2016-10-25 10:37:01.193547
10106,10135,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:17:14.059763
10091,10085,10118,3,2016-10-20 13:18:08.544965,2016-10-24 10:33:15.167761
10076,10134,10071,3,2016-10-20 13:12:43.843953,2016-10-26 07:26:44.727854
10070,10134,10071,3,2016-10-20 13:12:43.843953,2016-10-25 06:08:19.870078
10113,10145,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:14.572228
10114,10069,10071,3,2016-10-20 13:12:43.843953,2016-10-25 13:03:49.905310
10042,10036,10114,3,2016-10-20 13:07:07.401249,2016-10-26 15:00:15.770104
10041,10034,10114,3,2016-10-20 13:07:07.401249,2016-10-26 09:35:54.215654
10036,10144,10132,-21,2016-10-20 13:27:43.536118,2016-10-26 15:01:46.178363
10125,10163,10125,3,2016-10-20 12:59:52.955042,2016-10-26 14:44:29.831042
10143,10034,10114,3,2016-10-20 13:07:07.401249,2016-10-26 14:44:58.529774
10038,10029,10038,-21,2016-10-20 12:59:51.934132,2016-10-26 14:50:29.737536
10182,10116,10071,3,2016-10-20 13:12:43.843953,2016-10-26 14:52:42.498076
10069,10036,10071,3,2016-10-20 13:12:43.843953,2016-10-26 15:00:00.182667
10039,10063,10039,3,2016-10-20 13:00:50.327968,2016-10-26 15:39:21.608672
10036,10106,10114,3,2016-10-20 13:07:07.401249,2016-10-26 15:01:58.898093
10105,10036,10114,3,2016-10-20 13:07:07.401249,2016-10-26 15:31:06.536468
10038,10063,10038,3,2016-10-20 12:59:51.934132,2016-10-26 15:39:23.041216
10144,10136,10132,3,2016-10-20 13:27:43.536118,2016-11-07 02:20:35.025544
10112,10136,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:37.405125
10106,10049,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:23.897493
10049,10078,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:23.914781
10078,10138,10132,3,2016-10-20 13:27:43.536118,2016-10-25 10:37:16.087586
10049,10112,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:49.184328
10049,10113,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:49.206066
10142,10118,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:24:26.770638
10135,10049,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:49.258709
10130,10049,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:36:49.272742
10089,10145,10118,3,2016-10-20 13:49:59.424126,2016-10-25 12:25:44.485469
10089,10136,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:28.986137
10112,10089,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:48.007256
10089,10049,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:33.473232
10142,10135,10132,3,2016-10-20 13:27:43.536118,2016-10-24 10:17:14.101222
10112,10139,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:03:56.025588
10139,10089,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:48.024645
10175,10046,10175,3,2016-10-20 13:50:14.482087,2016-10-24 10:36:52.737867
10144,10118,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:24:27.709546
10120,10145,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:09.172535
10175,10048,10175,3,2016-10-20 13:50:14.482087,2016-10-21 05:16:54.183476
10062,10061,10062,3,2016-10-20 08:54:07.784217,2016-10-20 13:37:33.249418
10175,10056,10175,-21,2016-10-20 13:50:14.482087,2016-10-24 11:30:55.416863
10045,10049,10074,3,2016-10-23 05:28:29.798163,2016-10-24 12:29:17.476275
10120,10144,10118,3,2016-10-20 13:49:59.424126,2016-10-24 13:29:00.977956
10145,10078,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:10.044346
10136,10142,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:25.529091
10119,10145,10118,3,2016-10-20 13:49:59.424126,2016-10-25 12:25:53.045253
10135,10145,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:11.676374
10138,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-25 10:37:03.297775
10175,10060,10175,-21,2016-10-20 13:50:14.482087,2016-10-25 12:46:49.787056
10118,10113,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:24:20.230379
10175,10050,10175,-21,2016-10-20 13:50:14.482087,2016-11-07 13:02:49.358106
10175,10039,10175,3,2016-10-20 13:50:14.482087,2016-10-20 14:48:07.252401
10049,10132,10118,3,2016-10-20 13:49:59.424126,2016-10-25 16:20:24.228314
10145,10112,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:25:40.232673
10136,10130,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:41.367551
10136,10132,10118,3,2016-10-20 13:49:59.424126,2016-11-07 02:20:34.973130
10139,10145,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:26:10.898331
10142,10089,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:33.443987
10072,10081,10072,3,2016-10-20 13:48:53.529505,2016-10-20 15:38:53.226119
10138,10136,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:38.945416
10060,10081,10060,3,2016-10-20 13:28:20.969696,2016-10-20 15:38:54.957305
10089,10130,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:47.943861
10130,10078,10118,3,2016-10-20 13:49:59.424126,2016-10-21 06:57:46.115032
10136,10145,10132,3,2016-10-20 13:27:43.536118,2016-11-07 02:20:35.039544
10106,10078,10132,3,2016-10-20 13:27:43.536118,2016-10-21 02:38:33.943491
10072,10221,10072,3,2016-10-20 13:48:53.529505,2016-10-21 05:15:26.145009
10060,10134,10060,3,2016-10-20 13:30:22.889521,2016-10-21 06:36:09.856847
10072,10184,10072,3,2016-10-20 13:48:53.529505,2016-10-21 06:14:44.915764
10060,10070,10060,3,2016-10-20 13:28:20.969696,2016-10-25 06:08:19.844253
10118,10136,10132,3,2016-10-20 13:27:43.536118,2016-11-07 02:20:35.051395
10175,10061,10175,3,2016-10-20 13:50:14.482087,2016-11-09 12:15:30.157331
10130,10106,10118,3,2016-10-20 13:49:59.424126,2016-10-21 06:57:46.102772
10142,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:06:32.013505
10135,10036,10132,3,2016-10-20 13:30:46.738406,2016-10-26 15:01:56.553295
10130,10142,10132,3,2016-10-20 13:27:43.536118,2016-10-21 06:58:28.108068
10113,10089,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:47.976779
10162,10112,10132,3,2016-10-20 13:27:43.536118,2016-10-24 02:48:33.607864
10132,10078,10118,3,2016-10-20 13:49:59.424126,2016-10-25 16:20:16.799251
10175,10038,10175,-21,2016-10-20 13:50:14.482087,2016-10-22 10:34:07.236814
10175,10051,10175,-21,2016-10-20 13:50:14.482087,2016-10-22 14:24:58.754303
10142,10078,10118,3,2016-10-20 13:49:59.424126,2016-10-24 01:06:49.524453
10145,10089,10132,3,2016-10-20 13:27:43.536118,2016-10-25 12:25:44.471473
10112,10078,10132,3,2016-10-20 13:27:43.536118,2016-10-22 15:13:04.215485
10139,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:08:15.254629
10089,10144,10132,3,2016-10-20 13:27:43.536118,2016-10-24 14:16:47.994733
10139,10078,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:03:58.089953
10144,10119,10118,3,2016-10-20 13:49:59.424126,2016-10-24 10:35:30.926157
10112,10130,10132,3,2016-10-20 13:27:43.536118,2016-10-22 15:14:05.311837
10113,10112,10118,3,2016-10-20 13:49:59.424126,2016-10-22 15:14:14.130602
10113,10078,10118,3,2016-10-20 13:49:59.424126,2016-10-22 15:14:51.262743
10139,10136,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:09:40.369965
10175,10047,10175,3,2016-10-20 13:50:14.482087,2016-10-23 04:28:11.790290
10175,10052,10175,3,2016-10-20 13:50:14.482087,2016-10-23 09:55:15.192120
10175,10058,10175,3,2016-10-20 13:50:14.482087,2016-10-23 11:48:23.841591
10175,10059,10175,-21,2016-10-20 13:50:14.482087,2016-10-23 13:25:30.471193
10072,10059,10072,3,2016-10-20 13:48:53.529505,2016-10-23 13:25:32.240093
10118,10138,10132,3,2016-10-20 13:27:43.536118,2016-10-25 16:24:25.012529
10132,10137,10132,3,2016-10-20 13:29:42.324525,2016-10-25 07:31:45.966713
10142,10139,10132,3,2016-10-20 13:27:43.536118,2016-10-24 01:03:53.582282
